,apparentTemperature,cloudCover,dewPoint,humidity,icon,moonPhase,precipIntensity,precipIntensityError,precipProbability,precipProbabilityError,precipType,pressure,summary,sunriseTime,sunsetTime,temperature,temperatureError,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,24.18,,18.31,0.78,cloudy,0.05,0.0,,0.0,,,1014.11,Overcast,1516278300,1516311831,24.18,,1516334400,,,199.0,4.24,1.1
0,16.03,,10.9,0.8,cloudy,0.05,0.0,,0.0,,,1015.73,Overcast,1516278300,1516311831,16.03,,1516278300,,,192.0,5.28,1.54
0,26.29,,20.18,0.77,cloudy,0.08,0.0,,0.0,,,1013.71,Overcast,1516364659,1516398310,26.29,,1516377600,,,190.0,7.55,2.34
0,24.25,,20.38,0.74,cloudy,0.08,0.0,,0.0,,,1011.31,Overcast,1516364659,1516398310,27.58,,1516398310,,,185.0,8.08,3.04
0,24.7,,20.81,0.72,cloudy,0.08,0.0,,0.0,,,1007.9,Overcast,1516364659,1516398310,28.52,,1516420800,,,172.0,10.35,3.49
0,23.9,,19.44,0.83,cloudy,0.08,0.0,,0.0,,,1013.62,Overcast,1516364659,1516398310,23.9,,1516364659,,,188.0,4.74,1.49
0,39.34,,26.29,0.59,cloudy,0.11,0.0,,0.0,,,1004.81,Overcast,1516451016,1516484789,39.34,,1516464000,,,214.0,11.24,2.38
0,38.6,,29.18,0.64,rain,0.11,0.0075,,0.41,,rain,1008.97,Drizzle,1516451016,1516484789,40.33,,1516484789,,,,10.39,3.12
0,38.84,,30.02,0.7,cloudy,0.11,0.0021,,0.29,,rain,1013.29,Overcast,1516451016,1516484789,38.84,,1516507200,,,,6.59,1.81
0,31.64,,23.04,0.63,partly-cloudy-night,0.11,0.0,,0.0,,,1002.88,Mostly Cloudy,1516451016,1516484789,34.14,,1516451016,,,200.0,12.45,3.08
0,37.43,,27.01,0.66,cloudy,0.14,0.0028,,0.35,,rain,1020.99,Overcast,1516537371,1516571269,37.43,,1516550400,,,,2.87,0.52
0,36.55,,27.41,0.69,cloudy,0.14,0.0019,,0.2,,rain,1021.05,Overcast,1516537371,1516571269,36.55,,1516571269,,,,2.1,0.79
0,31.58,,25.94,0.79,cloudy,0.14,0.0,,0.0,,,1022.61,Overcast,1516537371,1516571269,31.58,,1516593600,,,345.0,2.2,0.96
0,34.85,,27.85,0.75,cloudy,0.14,0.0,,0.0,,,1019.3,Overcast,1516537371,1516571269,34.85,,1516537371,,,23.0,1.99,0.76
0,25.28,,19.53,0.78,cloudy,0.18,0.0,,0.0,,,1026.09,Overcast,1516623724,1516657749,25.28,,1516636800,,,340.0,4.33,1.32
0,25.88,,20.3,0.79,cloudy,0.18,0.0,,0.0,,,1022.94,Overcast,1516623724,1516657749,25.88,,1516657749,,,343.0,6.77,0.85
0,29.29,,28.45,0.85,cloudy,0.18,0.0,,0.0,,,1016.5,Overcast,1516623724,1516657749,32.53,,1516680000,,,170.0,8.97,3.48
0,24.66,,20.11,0.82,cloudy,0.18,0.0,,0.0,,,1025.23,Overcast,1516623724,1516657749,24.66,,1516623724,,,354.0,5.19,1.88
0,39.29,,36.93,0.91,rain,0.21,0.0683,,0.78,,rain,1003.4,Light Rain,1516710075,1516744230,39.29,,1516723200,,,,8.16,2.96
0,40.55,,38.12,0.91,partly-cloudy-night,0.21,0.0024,,0.25,,rain,997.04,Mostly Cloudy,1516710075,1516744230,40.55,,1516744230,,,,5.26,0.97
0,38.37,,32.88,0.8,cloudy,0.21,0.0,,0.0,,,999.3,Overcast,1516710075,1516744230,38.37,,1516766400,,,210.0,5.85,1.29
0,35.09,,33.6,0.86,cloudy,0.21,0.0022,,0.23,,rain,1006.97,Overcast,1516710075,1516744230,37.48,,1516710075,,,,10.26,3.36
0,12.97,,8.01,0.6,partly-cloudy-day,0.25,0.0,,0.0,,,1015.42,Mostly Cloudy,1516796424,1516830712,19.61,,1516809600,,,321.0,13.29,4.62
0,18.71,,6.56,0.58,clear-night,0.25,0.0,,0.0,,,1017.82,Clear,1516796424,1516830712,18.71,,1516830712,,,350.0,8.98,2.55
0,9.76,,4.68,0.62,cloudy,0.25,0.0,,0.0,,,1022.31,Overcast,1516796424,1516830712,15.42,,1516852800,,,329.0,10.44,3.46
0,16.39,,13.44,0.66,partly-cloudy-night,0.25,0.0,,0.0,,,1010.85,Mostly Cloudy,1516796424,1516830712,22.94,,1516796424,,,312.0,16.08,5.04
0,6.11,,-2.15,0.51,clear-day,0.28,0.0,,0.0,,,1029.69,Clear,1516882770,1516917195,12.53,,1516896000,,,311.0,10.56,3.67
0,16.21,,-0.94,0.46,clear-night,0.28,0.0,,0.0,,,1031.21,Clear,1516882770,1516917195,16.21,,1516917195,,,333.0,10.09,2.79
0,13.43,,2.2,0.6,clear-night,0.28,0.0,,0.0,,,1035.02,Clear,1516882770,1516917195,13.43,,1516939200,,,311.0,4.14,1.13
0,7.37,,-1.45,0.66,partly-cloudy-night,0.28,0.0,,0.0,,,1027.49,Partly Cloudy,1516882770,1516917195,7.37,,1516882770,,,10.0,6.94,2.06
0,21.14,,5.42,0.5,clear-day,0.32,0.0,,0.0,,,1040.21,Clear,1516969115,1517003678,21.14,,1516982400,,,173.0,4.07,1.15
0,25.34,,8.26,0.48,clear-night,0.32,0.0,,0.0,,,1035.04,Clear,1516969115,1517003678,25.34,,1517003678,,,155.0,3.57,1.49
0,26.87,,8.97,0.46,clear-night,0.32,0.0,,0.0,,,1031.42,Clear,1516969115,1517003678,26.87,,1517025600,,,170.0,9.25,2.98
0,6.78,,0.63,0.75,clear-night,0.32,0.0,,0.0,,,1039.17,Clear,1516969115,1517003678,6.78,,1516969115,,,85.0,1.32,0.17
0,33.14,,23.47,0.56,clear-day,0.36,0.0,,0.0,,,1022.4,Clear,1517055457,1517090161,37.89,,1517068800,,,187.0,17.69,6.14
0,41.6,,28.0,0.54,cloudy,0.36,0.0,,0.0,,,1018.36,Overcast,1517055457,1517090161,43.67,,1517090161,,,183.0,10.76,3.95
0,43.0,,34.57,0.69,cloudy,0.36,0.0,,0.0,,,1017.71,Overcast,1517055457,1517090161,44.12,,1517112000,,,187.0,12.07,3.02
0,28.42,,19.46,0.58,clear-night,0.36,0.0,,0.0,,,1025.13,Clear,1517055457,1517090161,32.67,,1517055457,,,180.0,14.45,4.41
0,43.23,,28.4,0.56,partly-cloudy-day,0.4,0.0,,0.0,,,1023.1,Mostly Cloudy,1517141798,1517176645,43.23,,1517155200,,,227.0,6.54,1.55
0,39.68,,26.51,0.59,cloudy,0.4,0.0,,0.0,,,1024.16,Overcast,1517141798,1517176645,39.68,,1517176645,,,350.0,7.14,2.23
0,32.59,,24.66,0.72,cloudy,0.4,0.0,,0.0,,,1026.79,Overcast,1517141798,1517176645,32.59,,1517198400,,,3.0,5.0,1.74
0,38.96,,29.1,0.67,partly-cloudy-night,0.4,0.0,,0.0,,,1022.03,Partly Cloudy,1517141798,1517176645,38.96,,1517141798,,,257.0,6.5,1.4
0,23.24,,14.04,0.67,partly-cloudy-day,0.43,0.0,,0.0,,,1028.89,Mostly Cloudy,1517228136,1517263129,23.24,,1517241600,,,351.0,6.86,2.59
0,22.01,,13.82,0.7,cloudy,0.43,0.0,,0.0,,,1025.09,Overcast,1517228136,1517263129,22.01,,1517263129,,,346.0,6.58,2.46
0,18.83,,12.3,0.75,partly-cloudy-night,0.43,0.0,,0.0,,,1022.22,Partly Cloudy,1517228136,1517263129,18.83,,1517284800,,,359.0,3.77,1.32
0,22.62,,14.83,0.72,cloudy,0.43,0.0,,0.0,,,1028.72,Overcast,1517228136,1517263129,22.62,,1517228136,,,350.0,5.47,2.36
0,10.59,,8.42,0.71,partly-cloudy-day,0.47,0.0,,0.0,,,1019.61,Partly Cloudy,1517314473,1517349613,16.12,,1517328000,,,355.0,9.32,3.44
0,10.48,,7.49,0.66,partly-cloudy-night,0.47,0.0,,0.0,,,1019.42,Mostly Cloudy,1517314473,1517349613,16.85,,1517349613,,,348.0,10.41,4.07
0,15.38,,6.33,0.67,cloudy,0.47,0.0,,0.0,,,1021.28,Overcast,1517314473,1517349613,15.38,,1517371200,,,315.0,8.53,2.54
0,13.98,,8.24,0.77,partly-cloudy-night,0.47,0.0,,0.0,,,1019.51,Partly Cloudy,1517314473,1517349613,13.98,,1517314473,,,349.0,6.31,2.21
0,16.61,,3.58,0.56,clear-day,0.51,0.0,,0.0,,,1022.92,Clear,1517400808,1517436098,16.61,,1517414400,,,219.0,5.15,1.03
0,17.51,,4.66,0.44,partly-cloudy-night,0.51,0.0,,0.0,,,1013.76,Mostly Cloudy,1517400808,1517436098,23.3,,1517436098,,,172.0,11.37,4.42
0,22.75,,10.45,0.48,cloudy,0.51,0.0,,0.0,,,1010.5,Overcast,1517400808,1517436098,27.71,,1517457600,,,180.0,13.2,4.32
0,8.19,,0.88,0.71,clear-night,0.51,0.0,,0.0,,,1023.98,Clear,1517400808,1517436098,8.19,,1517400808,,,37.0,3.47,0.87
0,27.27,,25.29,0.74,cloudy,0.55,0.0,,0.0,,,1009.61,Overcast,1517487141,1517522583,32.74,,1517500800,,,179.0,14.55,5.8
0,34.46,,27.41,0.67,clear-night,0.55,0.0,,0.0,,,1007.39,Clear,1517487141,1517522583,37.16,,1517522583,,,180.0,11.45,3.59
0,32.8,,27.91,0.82,fog,0.55,0.0,,0.0,,,1008.7,Foggy,1517487141,1517522583,32.8,,1517544000,,,349.0,7.36,1.13
0,27.6,,18.63,0.59,partly-cloudy-night,0.55,0.0,,0.0,,,1010.1,Mostly Cloudy,1517487141,1517522583,31.35,,1517487141,,,180.0,12.77,3.76
0,-0.5,,-3.04,0.58,cloudy,0.58,0.0,,0.0,,,1017.6,Overcast,1517573472,1517609068,8.53,,1517587200,,,347.0,15.16,5.01
0,-1.24,,-7.35,0.53,partly-cloudy-night,0.58,0.0,,0.0,,,1020.69,Mostly Cloudy,1517573472,1517609068,6.24,,1517609068,,,315.0,11.66,3.74
0,3.89,,-9.0,0.54,clear-night,0.58,0.0,,0.0,,,1024.7,Clear,1517573472,1517609068,3.89,,1517630400,,,319.0,8.67,2.19
0,5.09,,2.52,0.64,partly-cloudy-night,0.58,0.0,,0.0,,,1015.45,Mostly Cloudy,1517573472,1517609068,12.25,,1517573472,,,333.0,10.89,4.11
0,6.44,,3.62,0.67,cloudy,0.62,0.0,,0.0,,,1024.7,Overcast,1517659801,1517695553,12.54,,1517673600,,,195.0,9.2,3.47
0,20.24,,9.48,0.62,cloudy,0.62,0.0,,0.0,,,1022.63,Overcast,1517659801,1517695553,20.24,,1517695553,,,194.0,7.73,2.51
0,17.84,,9.46,0.57,cloudy,0.62,0.0,,0.0,,,1021.71,Overcast,1517659801,1517695553,22.53,,1517716800,,,185.0,9.09,3.49
0,-0.51,,-7.95,0.7,clear-night,0.62,0.0,,0.0,,,1025.34,Clear,1517659801,1517695553,-0.51,,1517659801,,,128.0,3.04,0.85
0,26.16,,24.21,0.74,cloudy,0.65,0.0,,0.0,,,1015.82,Overcast,1517746129,1517782038,31.6,,1517760000,,,184.0,17.8,5.51
0,29.47,,27.84,0.81,cloudy,0.65,0.0,,0.0,,,1011.6,Overcast,1517746129,1517782038,33.06,,1517782038,,,180.0,12.57,3.85
0,32.79,,29.95,0.89,cloudy,0.65,0.0,,0.0,,,1005.5,Overcast,1517746129,1517782038,32.79,,1517803200,,,168.0,2.38,0.47
0,24.27,,16.56,0.59,cloudy,0.65,0.0,,0.0,,,1016.62,Overcast,1517746129,1517782038,29.03,,1517746129,,,184.0,15.14,4.33
0,13.31,,8.23,0.62,clear-day,0.69,0.0,,0.0,,,1015.82,Clear,1517832455,1517868524,19.07,,1517846400,,,315.0,13.54,3.88
0,16.33,,0.64,0.49,clear-night,0.69,0.0,,0.0,,,1020.44,Clear,1517832455,1517868524,16.33,,1517868524,,,343.0,5.53,1.81
0,11.69,,3.17,0.68,clear-night,0.69,0.0,,0.0,,,1022.69,Clear,1517832455,1517868524,11.69,,1517889600,,,147.0,2.71,0.95
0,27.53,,23.64,0.85,cloudy,0.69,0.0,,0.0,,,1006.19,Overcast,1517832455,1517868524,27.53,,1517832455,,,322.0,8.04,2.99
0,18.56,,13.88,0.66,partly-cloudy-day,0.72,0.0,,0.0,,,1025.7,Mostly Cloudy,1517918780,1517955009,23.37,,1517932800,,,192.0,11.95,3.66
0,25.93,,17.08,0.69,cloudy,0.72,0.0,,0.0,,,1028.29,Overcast,1517918780,1517955009,25.93,,1517955009,,,272.0,5.58,1.66
0,19.12,,10.5,0.69,partly-cloudy-night,0.72,0.0,,0.0,,,1033.52,Mostly Cloudy,1517918780,1517955009,19.12,,1517976000,,,337.0,3.12,0.1
0,17.06,,9.41,0.71,cloudy,0.72,0.0,,0.0,,,1024.27,Overcast,1517918780,1517955009,17.06,,1517918780,,,185.0,6.23,2.16
0,19.54,,13.06,0.75,fog,0.75,0.0,,0.0,,,1027.19,Foggy,1518005103,1518041494,19.54,,1518019200,,,134.0,5.58,1.57
0,21.98,,18.66,0.87,fog,0.75,0.0007,,0.06,,snow,1015.68,Foggy,1518005103,1518041494,21.98,,1518041494,,,,4.34,0.26
0,17.27,,13.07,0.83,cloudy,0.75,0.0,,0.0,,,1018.91,Overcast,1518005103,1518041494,17.27,,1518062400,,,351.0,9.35,2.77
0,13.02,,7.29,0.77,cloudy,0.75,0.0,,0.0,,,1032.08,Overcast,1518005103,1518041494,13.02,,1518005103,,,123.0,3.78,1.08
0,17.43,,8.83,0.68,partly-cloudy-day,0.78,0.0,,0.0,,,1027.69,Mostly Cloudy,1518091424,1518127979,17.43,,1518105600,,,296.0,4.05,0.6
0,19.16,,8.74,0.63,partly-cloudy-night,0.78,0.0,,0.0,,,1025.42,Mostly Cloudy,1518091424,1518127979,19.16,,1518127979,,,198.0,3.29,0.69
0,15.44,,7.97,0.72,cloudy,0.78,0.0,,0.0,,,1026.72,Overcast,1518091424,1518127979,15.44,,1518148800,,,188.0,3.84,1.37
0,12.65,,7.18,0.78,cloudy,0.78,0.0,,0.0,,,1025.32,Overcast,1518091424,1518127979,12.65,,1518091424,,,12.0,2.72,1.06
0,20.59,,9.81,0.62,partly-cloudy-day,0.81,0.0,,0.0,,,1032.19,Partly Cloudy,1518177744,1518214465,20.59,,1518192000,,,191.0,8.24,2.59
0,17.93,,11.2,0.61,cloudy,0.81,0.0,,0.0,,,1029.15,Overcast,1518177744,1518214465,22.42,,1518214465,,,183.0,9.72,3.35
0,18.66,,18.07,0.82,cloudy,0.81,0.0,,0.0,,,1026.09,Overcast,1518177744,1518214465,22.79,,1518235200,,,180.0,8.29,3.15
0,10.48,,3.43,0.73,clear-night,0.81,0.0,,0.0,,,1031.24,Clear,1518177744,1518214465,10.48,,1518177744,,,218.0,3.37,1.06
0,33.9,,29.96,0.85,cloudy,0.84,0.0,,0.0,,,1021.71,Overcast,1518264062,1518300950,33.9,,1518278400,,,207.0,8.44,2.72
0,30.01,,26.91,0.88,snow,0.84,0.0072,,0.41,,snow,1019.66,Light Snow,1518264062,1518300950,30.01,,1518300950,,,,5.59,1.85
0,24.76,,21.77,0.88,cloudy,0.84,0.001,,0.13,,snow,1020.91,Overcast,1518264062,1518300950,24.76,,1518321600,,,,4.51,1.9
0,26.43,,25.78,0.84,cloudy,0.84,0.0,,0.0,,,1022.61,Overcast,1518264062,1518300950,30.02,,1518264062,,,201.0,10.7,3.48
0,26.43,,22.11,0.83,cloudy,0.87,0.0,,0.0,,,1019.69,Overcast,1518350379,1518387434,26.43,,1518364800,,,88.0,3.52,0.07
0,30.49,,30.28,0.89,cloudy,0.87,0.0,,0.0,,,1009.05,Overcast,1518350379,1518387434,33.05,,1518387434,,,173.0,8.61,3.01
0,40.55,,37.9,0.9,cloudy,0.87,0.0008,,0.15,,rain,1008.3,Overcast,1518350379,1518387434,40.55,,1518408000,,,,10.74,2.95
0,23.01,,19.92,0.88,cloudy,0.87,0.0,,0.0,,,1021.62,Overcast,1518350379,1518387434,23.01,,1518350379,,,354.0,3.25,1.21
0,26.44,,13.53,0.49,clear-day,0.9,0.0,,0.0,,,1028.21,Clear,1518436694,1518473919,30.47,,1518451200,,,294.0,12.47,3.88
0,23.62,,10.92,0.48,clear-night,0.9,0.0,,0.0,,,1032.41,Clear,1518436694,1518473919,28.29,,1518473919,,,329.0,11.36,4.15
0,17.34,,7.37,0.53,cloudy,0.9,0.0,,0.0,,,1039.01,Overcast,1518436694,1518473919,21.62,,1518494400,,,340.0,9.76,3.14
0,27.67,,18.89,0.69,cloudy,0.9,0.0,,0.0,,,1024.37,Overcast,1518436694,1518473919,27.67,,1518436694,,,2.0,10.48,2.93
0,21.8,,5.23,0.48,clear-day,0.93,0.0,,0.0,,,1044.41,Clear,1518523008,1518560404,21.8,,1518537600,,,205.0,5.82,1.74
0,26.33,,6.44,0.42,clear-night,0.93,0.0,,0.0,,,1037.97,Clear,1518523008,1518560404,26.33,,1518560404,,,189.0,4.25,1.61
0,21.8,,7.69,0.45,partly-cloudy-night,0.93,0.0,,0.0,,,1031.61,Partly Cloudy,1518523008,1518560404,26.31,,1518580800,,,192.0,11.04,3.77
0,6.27,,-0.1,0.74,clear-night,0.93,0.0,,0.0,,,1044.08,Clear,1518523008,1518560404,6.27,,1518523008,,,93.0,1.31,0.33
0,29.86,,22.96,0.64,cloudy,0.96,0.0,,0.0,,,1021.12,Overcast,1518609321,1518646888,33.93,,1518624000,,,193.0,12.49,4.43
0,36.61,,29.03,0.67,clear-night,0.96,0.0,,0.0,,,1015.56,Clear,1518609321,1518646888,38.9,,1518646888,,,184.0,10.55,3.45
0,35.63,,28.36,0.75,clear-night,0.96,0.0,,0.0,,,1014.9,Clear,1518609321,1518646888,35.63,,1518667200,,,189.0,6.38,1.84
0,24.93,,15.86,0.56,cloudy,0.96,0.0,,0.0,,,1023.84,Overcast,1518609321,1518646888,29.47,,1518609321,,,196.0,12.26,4.2
0,41.36,,36.27,0.78,cloudy,0.99,0.0,,0.0,,,1005.69,Overcast,1518695632,1518733372,42.7,,1518710400,,,188.0,9.78,3.05
0,47.52,,38.47,0.71,clear-night,0.99,0.0,,0.0,,,1002.18,Clear,1518695632,1518733372,47.52,,1518733372,,,205.0,7.63,1.89
0,42.93,,36.34,0.77,partly-cloudy-night,0.99,0.0,,0.0,,,1001.13,Partly Cloudy,1518695632,1518733372,42.93,,1518753600,,,283.0,5.03,0.6
0,32.7,,28.97,0.86,clear-night,0.99,0.0,,0.0,,,1009.71,Clear,1518695632,1518733372,32.7,,1518695632,,,164.0,4.29,1.49
0,39.28,,32.23,0.76,cloudy,0.03,0.0,,0.0,,,1002.6,Overcast,1518781942,1518819856,39.28,,1518796800,,,343.0,5.35,1.84
0,24.92,,24.19,0.8,cloudy,0.03,0.0003,,0.14,,snow,1011.65,Overcast,1518781942,1518819856,29.49,,1518819856,,,,10.45,4.23
0,22.85,,11.55,0.61,clear-night,0.03,0.0,,0.0,,,1021.49,Clear,1518781942,1518819856,22.85,,1518840000,,,337.0,9.49,2.91
0,38.46,,32.1,0.78,cloudy,0.03,0.0,,0.0,,,1002.34,Overcast,1518781942,1518819856,38.46,,1518781942,,,2.0,2.27,0.47
0,24.76,,9.95,0.45,clear-day,0.06,0.0,,0.0,,,1026.99,Clear,1518868251,1518906339,28.38,,1518883200,,,195.0,10.37,3.33
0,29.32,,12.26,0.43,clear-night,0.06,0.0,,0.0,,,1020.24,Clear,1518868251,1518906339,32.15,,1518906339,,,173.0,8.88,3.12
0,26.86,,22.36,0.71,cloudy,0.06,0.0,,0.0,,,1016.88,Overcast,1518868251,1518906339,30.78,,1518926400,,,183.0,11.45,3.84
0,13.05,,6.74,0.75,clear-night,0.06,0.0,,0.0,,,1027.71,Clear,1518868251,1518906339,13.05,,1518868251,,,124.0,2.15,0.59
0,33.02,,23.51,0.68,cloudy,0.09,0.0,,0.0,,,1024.28,Overcast,1518954558,1518992822,33.02,,1518969600,,,279.0,7.68,1.57
0,33.74,,22.96,0.64,partly-cloudy-night,0.09,0.0,,0.0,,,1027.96,Mostly Cloudy,1518954558,1518992822,33.74,,1518992822,,,182.0,2.87,0.8
0,26.2,,20.01,0.77,clear-night,0.09,0.0,,0.0,,,1029.91,Clear,1518954558,1518992822,26.2,,1519012800,,,146.0,2.2,0.93
0,28.64,,25.32,0.87,cloudy,0.09,0.0,,0.0,,,1018.58,Overcast,1518954558,1518992822,28.64,,1518954558,,,305.0,2.97,0.74
0,34.49,,24.02,0.54,clear-day,0.12,0.0,,0.0,,,1026.19,Clear,1519040865,1519079305,39.39,,1519056000,,,177.0,20.51,6.86
0,37.65,,32.34,0.72,cloudy,0.12,0.0027,,0.32,,rain,1022.15,Overcast,1519040865,1519079305,40.49,,1519079305,,,,12.48,4.25
0,40.95,,36.77,0.85,cloudy,0.12,0.0005,,0.14,,rain,1021.62,Overcast,1519040865,1519079305,40.95,,1519099200,,,,9.17,2.93
0,27.97,,19.48,0.61,clear-night,0.12,0.0,,0.0,,,1027.82,Clear,1519040865,1519079305,31.54,,1519040865,,,173.0,11.09,3.64
0,45.62,,43.1,0.91,rain,0.16,0.0169,,0.77,,rain,1019.89,Light Rain,1519127170,1519165788,45.62,,1519142400,,,,6.41,2.34
0,50.63,,46.53,0.86,cloudy,0.16,0.0004,,0.12,,rain,1020.09,Overcast,1519127170,1519165788,50.63,,1519165788,,,,7.65,2.2
0,53.9,,48.33,0.81,cloudy,0.16,0.0,,0.0,,,1020.7,Overcast,1519127170,1519165788,53.9,,1519185600,,,191.0,10.42,3.14
0,41.63,,39.5,0.92,cloudy,0.16,0.0014,,0.23,,rain,1020.99,Overcast,1519127170,1519165788,41.63,,1519127170,,,,6.2,2.39
0,66.56,,53.32,0.62,partly-cloudy-day,0.2,0.0,,0.0,,,1015.92,Partly Cloudy,1519213474,1519252270,66.56,,1519228800,,,191.0,15.83,4.77
0,43.91,,35.99,0.67,cloudy,0.2,0.0,,0.0,,,1027.25,Overcast,1519213474,1519252270,46.35,,1519252270,,,328.0,14.66,5.02
0,34.99,,25.43,0.68,clear-night,0.2,0.0,,0.0,,,1034.42,Clear,1519213474,1519252270,34.99,,1519272000,,,341.0,7.22,2.06
0,58.02,,51.2,0.78,partly-cloudy-night,0.2,0.0,,0.0,,,1018.06,Partly Cloudy,1519213474,1519252270,58.02,,1519213474,,,192.0,12.41,3.92
0,28.59,,16.17,0.59,partly-cloudy-day,0.23,0.0,,0.0,,,1041.23,Partly Cloudy,1519299778,1519338752,28.59,,1519315200,,,336.0,4.5,1.82
0,27.67,,16.02,0.61,partly-cloudy-night,0.23,0.0,,0.0,,,1040.0,Partly Cloudy,1519299778,1519338752,27.67,,1519338752,,,355.0,3.79,1.35
0,21.0,,15.21,0.78,clear-night,0.23,0.0,,0.0,,,1040.69,Clear,1519299778,1519338752,21.0,,1519358400,,,5.0,1.15,0.22
0,21.19,,16.37,0.63,clear-night,0.23,0.0,,0.0,,,1039.1,Clear,1519299778,1519338752,27.15,,1519299778,,,0.0,5.18,5.18
0,29.46,,18.5,0.54,partly-cloudy-day,0.27,0.0,,0.0,,,1033.11,Mostly Cloudy,1519386080,1519425234,33.25,,1519401600,,,166.0,9.23,4.06
0,29.76,,30.45,0.85,rain,0.27,0.012,,0.7,,rain,1021.08,Drizzle,1519386080,1519425234,34.53,,1519425234,,,,16.12,5.33
0,34.8,,33.67,0.85,cloudy,0.27,0.0,,0.0,,,1015.72,Overcast,1519386080,1519425234,37.85,,1519444800,,,194.0,14.68,4.03
0,19.94,,15.23,0.82,clear-night,0.27,0.0,,0.0,,,1037.61,Clear,1519386080,1519425234,19.94,,1519386080,,,153.0,2.26,0.75
0,37.78,,30.9,0.7,cloudy,0.31,0.0,,0.0,,,1021.62,Overcast,1519472381,1519511715,39.88,,1519488000,,,315.0,10.38,3.4
0,35.37,,25.89,0.68,partly-cloudy-night,0.31,0.0,,0.0,,,1024.17,Partly Cloudy,1519472381,1519511715,35.37,,1519511715,,,19.0,5.98,2.01
0,28.16,,22.83,0.8,clear-night,0.31,0.0,,0.0,,,1026.09,Clear,1519472381,1519511715,28.16,,1519531200,,,26.0,0.66,0.25
0,39.38,,32.19,0.75,cloudy,0.31,0.0,,0.0,,,1019.24,Overcast,1519472381,1519511715,39.38,,1519472381,,,290.0,7.54,2.21
0,28.64,,27.18,0.8,snow,0.34,0.006,,0.4,,snow,1015.52,Flurries,1519558681,1519598196,32.66,,1519574400,,,,14.34,4.18
0,33.84,,32.76,0.83,snow,0.34,0.003,,0.38,,snow,1012.79,Flurries,1519558681,1519598196,37.38,,1519598196,,,,12.58,4.48
0,37.8,,33.18,0.83,clear-night,0.34,0.0,,0.0,,,1013.59,Clear,1519558681,1519598196,37.8,,1519617600,,,188.0,7.88,2.5
0,29.08,,24.38,0.72,partly-cloudy-night,0.34,0.0,,0.0,,,1019.23,Mostly Cloudy,1519558681,1519598196,32.41,,1519558681,,,160.0,9.67,3.54
0,40.14,,26.31,0.54,partly-cloudy-day,0.38,0.0004,,0.11,,rain,1017.71,Mostly Cloudy,1519644980,1519684677,41.93,,1519660800,,,,8.79,3.38
0,40.34,,23.58,0.51,cloudy,0.38,0.0,,0.0,,,1019.88,Overcast,1519644980,1519684677,40.34,,1519684677,,,284.0,7.37,2.63
0,35.46,,24.86,0.65,clear-night,0.38,0.0,,0.0,,,1022.61,Clear,1519644980,1519684677,35.46,,1519704000,,,251.0,5.1,1.51
0,34.67,,29.71,0.82,partly-cloudy-night,0.38,0.0,,0.0,,,1016.61,Partly Cloudy,1519644980,1519684677,34.67,,1519644980,,,243.0,3.77,0.7
0,42.0,,23.89,0.48,clear-day,0.42,0.0,,0.0,,,1025.61,Clear,1519731279,1519771157,42.0,,1519747200,,,212.0,7.54,1.82
0,45.85,,25.04,0.44,clear-night,0.42,0.0,,0.0,,,1019.21,Clear,1519731279,1519771157,45.85,,1519771157,,,197.0,7.76,2.89
0,43.28,,27.36,0.53,partly-cloudy-night,0.42,0.0,,0.0,,,1017.2,Mostly Cloudy,1519731279,1519771157,43.28,,1519790400,,,187.0,6.41,2.15
0,29.61,,20.7,0.69,clear-night,0.42,0.0,,0.0,,,1025.99,Clear,1519731279,1519771157,29.61,,1519731279,,,261.0,1.97,0.09
